#OTU_ID	BIOME110807	BIOME110803	BIOME111127	BIOME111123	BIOME109532	BIOME104803	BIOME109536	BIOME104766	BIOME104762	BIOME109020	BIOME109921	BIOME109028	BIOME110446	BIOME110442	BIOME109040	BIOME109048	BIOME111135	BIOME109528	BIOME104778	BIOME111226	BIOME109520	BIOME104770	BIOME109524	BIOME104774	BIOME110691	BIOME110510	BIOME110695	BIOME110514	BIOME110699	BIOME109913	BIOME110518	BIOME109917	BIOME109036	BIOME110450	BIOME109032	BIOME110454	BIOME110921	BIOME110458	BIOME111300	BIOME111304	BIOME111147	BIOME111143	BIOME111256	BIOME109516	BIOME109299	BIOME109291	BIOME109287	BIOME110426	BIOME110819	BIOME110422	BIOME109864	BIOME110811	BIOME109860	BIOME110815	BIOME111151	BIOME109872	BIOME104795	BIOME109876	BIOME104791	BIOME110867	BIOME110438	BIOME111272	BIOME109575	BIOME110482	BIOME109571	BIOME110522	BIOME109884	BIOME110526	BIOME109880	BIOME110879	BIOME110875	BIOME110871	BIOME111264	BIOME111260	BIOME109868	BIOME109567	BIOME109583	BIOME110799	BIOME109587	BIOME110719	BIOME110847	BIOME110715	BIOME110711	BIOME109950	BIOME109307	BIOME109303	BIOME109551	BIOME109555	BIOME111107	BIOME109942	BIOME110703	BIOME109946	BIOME110707	BIOME109007	BIOME110462	BIOME109004	BIOME110913	BIOME110466	BIOME109701	BIOME111131	BIOME109705	BIOME109709	BIOME109544	BIOME109540	BIOME111111	BIOME111115	BIOME111222	BIOME104758	BIOME109934	BIOME110909	BIOME109016	BIOME110901	BIOME109938
Lactobacillus_fermentum	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	299	0	0	0	0	0	802	0	0	1177	1	0	0	0	14	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	345	0	0
Oxalobacter_formigenes	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	17	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	10	0	0	0	0	0	0	0	1	1
Porphyromonas_asaccharolytica	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	1	6	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
Streptococcus_equinus	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pediococcus_pentosaceus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Staphylococcus_carnosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_segnis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_phytofermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_caccae	51	548	0	0	102	44	12	2	49	76	1	9	136	465	0	0	218	0	0	1573	14	0	84	0	1473	185	27	1	781	124	1993	1	235	332	11	1	12	0	600	167	835	0	1	497	52	970	519	0	0	3454	64	311	52	32	1	8	184	0	462	0	20	2	354	61	204	5394	1	0	123	0	1	0	33	8	0	0	104	4862	0	126	146	0	2	55	21	923	104	0	1003	0	0	841	1	24	2255	57	26	252	196	148	1	12	0	3	1249	62	1	43	0	120	115	0	0
Porphyromonas_levii	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pseudopneumoniae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_	67	0	43	216	163	7	943	494	268	400	0	492	1320	171	315	0	808	0	0	0	196	668	568	0	438	0	601	547	1539	72	1264	794	147	104	112	8	2	6	932	0	1610	56	1034	508	257	2087	766	172	138	436	552	1610	1	2710	328	1403	282	211	1506	1135	1998	9	2790	0	181	145	1575	1	0	1209	553	258	6	2665	0	525	348	190	499	333	0	0	506	539	0	276	151	0	698	0	711	2	2634	189	12	883	123	556	0	303	373	1357	168	219	581	1	25	560	384	675	359	0	0
Ruminococcus_lactaris	3	5	5	10	39	383	7	2	3	125	0	2	5	1	4	2	10	5	0	237	6	2	6	4	6	83	3	4	127	1	5	0	88	17	1	13	304	5	7	4	5	1	87	5	2	4	82	0	0	4	137	5	119	9	3	12	41	10	150	127	5	5	3	67	239	1	10	0	397	8	15	573	833	5	0	5	187	1	4	0	23	0	1	5	90	2	1	2	4	7	189	329	3	1	9	0	17	103	381	4	0	9	5	1	240	117	4	1	59	610	6	15	2
Bacteroides_sp.2-1-7	0	6	5	0	5	9	9	4	1	11	0	1	10	11	1	0	3	1	1	6	7	0	1	0	22	7	10	0	5	6	2	0	11	4	8	1	3	0	3	1	3	3	0	2	0	6	6	0	0	3	2	1	2	0	2	2	11	0	31	0	2	0	1	4	10	2	2	0	2	6	0	0	3	9	0	0	26	8	1	7	5	1	1	3	4	6	4	0	5	4	0	3	2	1	5	2	2	5	8	3	2	4	0	3	14	3	5	2	4	10	19	13	2
Escherichia_sp.3-2-53FAA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	3	0	5	0	33	0	1	0	0	0	0	0	0	1	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Methylotenera_mobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_pittmaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mannheimia_haemolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_amylolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Leuconostoc_gelidum	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantis	0	1	0	0	0	0	0	0	0	0	0	2	1	0	6	0	0	0	1	1	0	5	0	1	0	0	5	2	1	2	2	0	1	1	1	0	1	0	4	0	0	0	2	1	0	0	0	0	0	0	1	3	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	2	0	29	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Eubacterium_dolichum	4	13	2	13	4	8	4	3	0	2	4	5	2	1	6	3	3	1	0	1	5	2	1	1	5	3	3	3	7	10	11	2	4	0	2	7	2	1	5	1	2	4	2	2	19	9	3	2	1	3	11	6	1	5	4	17	4	0	6	2	0	2	1	2	3	4	9	1	1	9	0	2	2	12	0	4	4	1	6	0	2	0	7	1	0	1	1	2	0	1	8	1	6	0	8	3	1	9	1	2	5	5	11	4	4	4	1	1	8	5	13	2	0
Salmonella_enterica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	0	0	0	2	3	0	1	0	0	0	0	12	0	0	1	2	2	0	0	0	12	0	34	6	5	0	0	0	0	0	0	0	0	14	0	1	0	20	0	11	0	1	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0
Streptococcus_suis	1	2	0	1	1	0	10	1	1	3	1	0	1	0	3	1	0	1	0	0	2	1	2	0	0	0	1	3	1	0	1	1	1	0	2	0	0	0	0	2	0	2	0	0	0	0	2	0	1	2	1	0	2	1	0	0	3	0	0	0	0	0	1	2	2	2	0	0	0	0	6	1	0	0	0	1	0	0	4	0	0	0	1	0	1	0	1	2	1	0	0	1	0	0	0	1	0	2	0	0	2	0	0	1	2	2	0	0	0	3	2	3	0
Bacteroides_plebeius	1	0	1	0	0	2	0	10	0	1	3	0	3	5	3	0	4	1	2	0	0	0	1	1	6	0	0	2	3	0	1	0	0	1	0	0	7	0	0	0	3	2	0	2	0	0	5	0	0	3	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	3	0	0	19	0	0	5	16	9	0	1	0	4	1	5	0	0	0	0	0	8	1	1	1	0	1	2	0	4	4	2	2	1	0	0	1	0	0	1	2	1	38	0	0	3	0	3	1
Gemella_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Parasutterella_excrementihominis	5	0	13	0	0	0	0	0	2	1	20	0	0	0	0	5	8	6	16	0	0	0	0	4	9	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	3	0	0	2	1	0	0	0	0	3	0	0	9	2	0	0	0	0	0	0	0	0	0	1	0	9	2	13	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	2	1	1	0	0	2	0	0	1	0	1	3	5	0	0	0	0	1	0	0	1	3	0	1	1	0
Nocardia_sp.BMG111209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_brevis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Johnsonella_ignava	2	0	1	1	1	3	4	0	3	0	1	3	0	0	0	1	1	0	0	1	4	4	8	0	1	0	7	1	1	2	9	0	0	2	4	0	3	0	9	2	1	0	0	0	0	4	0	0	0	0	1	15	2	0	2	0	0	0	0	1	3	0	3	4	0	0	0	0	4	0	0	2	4	4	0	3	0	5	5	0	0	0	4	0	2	0	3	1	1	0	0	2	2	4	2	3	0	0	0	2	0	0	7	1	0	2	0	2	0	2	3	0	0
Eggerthella_lenta	22	8	21	30	6	12	2	12	4	1	16	10	2	1	3	11	0	13	31	33	6	21	2	39	5	14	34	6	3	4	32	13	7	2	20	64	5	165	4	4	5	46	5	7	17	35	2	2	1	5	3	30	11	24	6	11	30	10	34	23	26	21	20	23	12	49	47	9	1	20	11	17	1	37	0	12	22	10	13	3	18	4	2	1	3	3	1	11	2	2	7	0	18	0	23	6	0	1	13	1	1	35	4	2	3	13	4	7	15	6	28	5	9
Bacteroides_intestinalis	4	0	4	0	1067	4	7	19	2	7	2802	0	0	3	5	426	71	650	694	1	0	2	5	926	1	323	2	1	1	0	0	0	2103	7	1	5	10	10	3	0	0	18	2	0	0	3	5	0	1	5	0	3	0	0	3	0	1057	0	4223	10	0	18	0	4	5128	16	0	1802	3	1	0	986	3	1	0	2	1806	1	3	1	4	0	5	6	1	1	6	391	6	1	1	4	0	2	0	2	1	0	15	41	8	0	0	2	0	5	0	0	1	1	3	0	0
Prevotella_bivia	0	0	2	0	0	5	0	0	0	6	9	0	0	3	0	6	0	2	1	0	0	0	0	3	2	0	0	0	2	0	2	0	1	0	1	1	5	4	0	6	0	4	0	0	0	0	6	0	0	2	6	1	0	2	0	0	1	0	1	0	1	2	0	0	0	1	2	3	0	1	0	1	0	6	0	2	0	0	1	7	0	0	0	2	1	3	2	0	5	0	0	3	3	1	0	0	0	2	0	0	0	1	12	0	5	0	1	0	0	0	0	0	0
Solobacterium_moorei	0	134	0	0	0	0	1	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Dialister_	0	1	0	0	0	0	0	0	5	1	0	5	6	3	0	0	0	0	0	1	22	0	10	0	7	0	4	0	2	2	0	6	0	0	14	0	4	0	0	1	5	0	0	6	2	0	1	0	0	6	2	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	1	0	1	0	0	0	0	0	1	10	0	6	0	0	0	0	7	0	7	4	1	0	0	0	2	0	0	1	0	6	3	4	1	23	0	0
Bacillus_clausii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp.20-3	2	1	5	6	26	8	129	4	1	21	17	0	1	6	1	9	48	20	14	2	0	3	0	13	7	24	1	1	10	1	4	0	32	5	3	34	5	16	4	1	4	12	2	1	0	4	13	2	0	5	6	2	3	1	27	1	21	4	72	1	1	39	0	2	24	35	53	10	1	16	0	1	4	37	0	0	23	1	1	4	4	0	7	2	1	7	2	2	1	12	6	28	21	0	1	1	4	5	7	37	18	0	1	16	10	6	18	1	37	3	2	22	3
_	4254	5469	4664	6267	4463	5900	3574	3715	1606	2745	3592	3169	3115	3720	5150	3488	5812	6058	2784	4782	2906	5199	2224	2736	6375	2915	4056	4697	3667	4277	3704	16100	4864	2490	1708	9456	6032	3482	4235	2518	13108	4166	13349	9599	3736	4520	3315	139	231	3716	3079	5723	3006	23667	1260	8329	5523	12876	7784	5116	2743	5213	1663	3403	5206	7598	4379	2558	2136	3958	5937	3683	2904	6784	0	6063	3194	3434	6609	3603	3200	245	1104	2980	811	4533	2053	2781	4274	4590	11320	2851	4285	1407	3566	2245	1288	3601	3403	3323	1082	4394	5793	1168	3781	3429	4656	1692	1818	5463	6205	5560	1732
Erysipelotrichaceae_bacterium	22	13	31	109	7	40	49	5	2	13	5	11	9	3	18	11	11	15	9	40	10	22	7	9	12	3	9	16	16	6	16	1	7	8	14	56	10	36	23	4	48	8	11	7	3	28	19	7	9	9	10	37	5	7	33	14	9	7	7	3	16	30	530	11	7	12	24	4	10	30	9	4	17	22	0	18	11	13	16	2	3	1	26	6	0	3	4	16	2	27	12	11	31	5	23	9	2	23	6	6	27	21	16	17	13	11	2	2	15	10	18	12	4
Parabacteroides_sp.D13	11	0	0	0	12	2	11	5	3	8	8	0	9	24	2	0	12	5	1	0	0	1	3	1	16	16	1	0	4	0	20	0	24	3	6	3	5	4	5	0	1	18	0	1	1	11	13	0	1	10	1	12	2	1	4	0	9	2	27	0	6	25	3	0	8	36	11	1	4	8	1	1	2	13	0	2	9	4	1	7	1	0	3	2	0	11	4	0	7	9	9	2	6	1	0	0	2	3	2	5	3	3	0	5	13	0	0	2	16	5	1	21	1
Bacteroides_sp.2-1-16	3	5	3	0	11	4	15	28	1	29	30	0	15	34	12	7	9	11	7	15	0	8	5	11	18	15	0	6	12	0	5	0	14	8	0	5	4	2	3	1	1	24	3	4	0	13	27	0	0	12	17	12	0	0	7	0	13	0	41	1	0	11	2	5	23	11	6	2	4	0	0	15	3	16	0	4	19	10	4	29	5	0	0	7	2	14	8	1	17	11	2	2	1	2	8	5	1	14	3	10	2	0	5	3	6	2	28	2	0	8	2	18	1
Anaerococcus_vaginalis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_johnsonii	3	2	1	0	0	3	15	8	1	9	23	0	1	0	1	8	1	21	8	3	0	2	3	10	13	1	0	0	2	1	6	0	6	2	2	2	3	1	1	0	2	12	1	4	0	4	4	0	1	8	2	0	0	1	3	0	5	0	9	3	0	8	1	0	1	8	1	8	48	0	0	5	16	1	0	1	4	7	5	1	0	0	2	0	1	22	1	2	12	1	1	54	1	0	5	1	0	6	1	5	1	0	0	1	5	1	12	1	0	0	2	6	0
Clostridium_sp.D5	24	5	1	6	2	11	10	1	2	0	0	0	1	0	3	1	28	0	0	3	3	13	5	1	6	3	1	0	2	1	3	0	4	18	3	7	3	2	2	4	1	3	1	4	3	0	0	0	0	6	3	0	2	1	4	6	11	0	8	1	1	17	1	2	3	14	4	2	1	5	2	2	3	11	0	9	3	2	13	1	1	0	4	3	2	1	0	1	4	0	3	0	5	1	3	1	0	4	1	18	4	6	5	3	1	0	4	9	1	14	1	3	0
Granulicatella_adiacens	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_indistinctus	0	40	0	0	1	0	155	0	0	2	0	0	0	0	0	0	197	0	0	0	3	0	0	0	0	0	8	0	1	23	234	0	4	47	9	0	107	0	72	0	0	0	0	0	0	166	0	11	8	0	0	56	5	0	170	0	2	0	19	0	9	0	1	19	26	0	0	0	88	0	1	0	46	0	0	0	7	61	0	0	175	0	36	55	43	0	0	0	31	24	0	26	0	0	18	0	0	0	194	124	101	0	0	65	1	339	0	0	0	0	1	11	1
Shigella_dysenteriae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	6	0	4	7	0	0	0	0	0	0	0	0	0	12	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_casei	0	0	0	0	0	0	0	0	1	0	0	7	1	1	0	0	0	0	0	0	6	1	0	0	4	0	6	0	0	13	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	2	0	0	0	5	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0
Prevotella_copri	0	0	0	0	0	84	0	0	1227	0	0	69	0	0	0	0	0	0	0	0	72	0	1119	0	1309	2	74	0	0	4	0	12	2	3	73	0	0	1	0	1	94	0	0	176	40	0	0	0	0	321	0	0	1	206	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	363	1516	0	1	0	0	0	0	1385	0	118	0	0	0	0	0	0	0	0	0	1	0	1182	0	0	107	0	0
Bifidobacterium_bifidum	0	0	0	1	0	1	1	0	578	0	0	1	1	1	2	0	1	0	0	0	1	6	644	0	471	0	0	2	4	2	6	1082	0	1	1	0	0	0	5	0	1188	1	3	567	1538	8	1	0	0	969	3	2	0	2292	0	3	0	0	0	2	1	1	7	0	0	2	0	1	0	0	2	0	2	1	0	6	0	0	4	1	0	0	1	5	0	477	205	0	1	0	2	1	0	239	76	915	0	3	0	0	1	2	2	0	2	0	0	772	1	2	1	0	0
